0.455000 9.911978 10.044505 0.500000 
0.460000 10.034365 10.034783 0.500000 
0.465000 10.053528 10.026344 0.500000 
0.470000 10.074975 10.019149 0.500000 
0.475000 10.027603 10.013158 0.500000 
0.480000 10.024781 10.008333 0.500000 
0.485000 10.016694 10.004639 0.500000 
0.490000 9.993597 10.002041 0.500000 
0.495000 9.994091 10.000505 0.500000 
0.500000 10.000000 10.000000 0.500000 
0.505000 9.996577 10.000495 0.500000 
0.510000 10.009816 10.001961 0.500000 
0.515000 10.034524 10.004369 0.500000 
0.520000 10.033069 10.007692 0.500000 
0.525000 10.025561 10.011905 0.500000 
0.530000 10.032928 10.016981 0.500000 
0.535000 10.032980 10.022897 0.500000 
0.540000 10.036540 10.029630 0.500000 
0.545000 10.030689 10.037156 0.500000 
0.550000 10.087518 10.045455 0.500000 
0.555000 9.964321 10.054505 0.500000 
0.560000 10.212099 10.064286 0.500000 
0.565000 10.055464 10.074779 0.500000 
0.570000 10.227172 10.085965 0.500000 
0.575000 10.045123 10.097826 0.500000 
0.455000 13.228106 10.044505 4.000000 
0.460000 16.557998 10.034783 4.000000 
0.465000 15.512104 10.026344 4.000000 
0.470000 12.873630 10.019149 4.000000 
0.475000 13.091272 10.013158 4.000000 
0.480000 11.379952 10.008333 4.000000 
0.485000 12.144854 10.004639 4.000000 
0.490000 10.906580 10.002041 4.000000 
0.495000 10.800795 10.000505 4.000000 
0.500000 10.000000 10.000000 4.000000 
0.505000 9.133495 10.000495 4.000000 
0.510000 9.193217 10.001961 4.000000 
0.515000 7.538961 10.004369 4.000000 
0.520000 7.783751 10.007692 4.000000 
0.525000 6.783339 10.011905 4.000000 
0.530000 4.806776 10.016981 4.000000 
0.535000 2.484921 10.022897 4.000000 
0.540000 2.642685 10.029630 4.000000 
0.545000 2.498557 10.037156 4.000000 
0.550000 3.725326 10.045455 4.000000 
0.555000 2.526185 10.054505 4.000000 
0.560000 -0.578838 10.064286 4.000000 
0.565000 4.515045 10.074779 4.000000 
0.570000 5.360427 10.085965 4.000000 
0.575000 -10.449040 10.097826 4.000000 
